time_stamp,x_pos,y_pos,heading,vel_true,delta_cmd,acc_cmd,x_acc,y_acc,z_acc
1639132917331385135,-3447292.695945075,-5747530.763327571,-2.4421850880000253,1.3277496050347224,0.6203490281331828,0.395,-7.684791564941406,1.530710220336914,-16.769073486328125
1639132917425190687,-3447292.7989524966,-5747530.848878982,-2.4198624332759042,1.3237060546875001,0.6419418970774745,0.4,4.030879020690918,3.3663501739501953,-11.261451721191406
1639132917528746843,-3447292.7989524966,-5747530.848878982,-2.3957545002314706,1.2675811480034722,0.5500846374648821,0.4,-0.957436203956604,2.159174680709839,-10.15420150756836
1639132917631036758,-3447292.9256910398,-5747530.941591272,-2.3707186420771738,1.2326446245659723,0.5092848934267704,0.4,0.9509050846099854,-3.2288622856140137,-7.852596282958984
1639132917735319614,-3447292.965183336,-5747530.970287881,-2.352816744646754,1.1951202105034724,0.7348963461844382,0.4,1.6335843801498413,-1.5501635074615479,-7.783989906311035
1639132917836109399,-3447293.14894151,-5747531.146308081,-2.344985409579005,1.1889740277777778,0.7125055660502434,0.4,-2.3249995708465576,-2.250335454940796,-6.272256851196289
1639132917940864801,-3447293.2458821023,-5747531.238332754,-2.3277496536585947,1.134628324652778,0.9572925023342596,0.4,-8.330114364624023,-4.203334808349609,-5.83615779876709
1639132918025709390,-3447293.2458821023,-5747531.238332754,-2.307080193361964,1.1202332118055558,1.0751494520978413,0.4,-1.6446359157562256,3.231914520263672,-12.57512092590332
1639132918127315998,-3447293.3322544806,-5747531.324095911,-2.286504669985499,1.143038969184028,1.0083814909149653,0.4,-0.8330641984939575,0.11466878652572632,-7.24169921875
1639132918228186607,-3447293.47566224,-5747531.467335427,-2.267645045122828,1.10244140625,1.0451888944164556,0.4,-1.0023547410964966,-1.959911584854126,-9.502735137939453
1639132918323897361,-3447293.47566224,-5747531.467335427,-2.24250332911941,1.1529052734375,1.1000353947901034,0.4,-2.0853359699249268,-0.30325227975845337,-7.051390171051025
1639132918431342840,-3447293.53771427,-5747531.584674982,-2.2263013561579843,1.141259765625,1.144745928545127,0.4,-0.8501365184783936,-3.8999218940734863,-11.106341361999512
1639132918525727748,-3447293.5960426247,-5747531.657261606,-2.198562784990992,1.1525818446180558,1.1977789365086418,0.4,0.15687642991542816,-0.5073308348655701,-7.409337997436523
1639132918627482175,-3447293.6996980985,-5747531.762489512,-2.16819707950088,1.1587280273437501,1.2311272898407533,0.4,-0.045574069023132324,4.354345321655273,-6.210212707519531
1639132918732126474,-3447293.771818238,-5747531.913243709,-2.13697616656753,1.2049865147569445,1.1308067745069397,0.4,-1.4072635173797607,-0.3848119080066681,-12.232087135314941
1639132918823953151,-3447293.908876402,-5747532.072214752,-2.115448637804713,1.2334533116319444,1.086800243081003,0.4,1.1239242553710938,-2.4230597019195557,-7.718365669250488
1639132918925909519,-3447293.9674719064,-5747532.201890496,-2.0853642662379404,1.23377685546875,1.0832205193267477,0.4,0.1138724684715271,-0.3121735751628876,-7.340134143829346
1639132919026216745,-3447294.0130655905,-5747532.317152492,-2.0601360042903085,1.2395996093750001,1.1861409318557818,0.4,-1.2232859134674072,0.5916658043861389,-9.412652015686035
1639132919128127813,-3447294.0694096745,-5747532.418178252,-2.031694336733546,1.2501128862847224,1.0503058319471956,0.4,-2.296769142150879,-3.2385854721069336,-10.077241897583008
1639132919228088617,-3447294.0694096745,-5747532.418178252,-2.0071851452204843,1.2771240234375,1.1283383873258919,0.4,-0.35147640109062195,-1.719290018081665,-9.258138656616211
1639132919327667951,-3447294.164325587,-5747532.644497408,-1.9782051285121103,1.2884461024305558,1.1248807769372682,0.4,1.1419180631637573,-0.2999262809753418,-8.678858757019043
1639132919427917242,-3447294.164325587,-5747532.644497408,-1.9468247135493417,1.2772857378472222,1.0843093369553842,0.4,0.34183821082115173,0.9442670345306396,-9.29452896118164
1639132919527716159,-3447294.2054197392,-5747532.75756433,-1.918371363482203,1.270492582465278,0.8807450578279197,0.4,-0.3450930118560791,-1.9671111106872559,-9.426969528198242
1639132919626996040,-3447294.3130125613,-5747533.0688646985,-1.8891619881007333,1.2973418901909726,0.9337890271653759,0.4,-0.043452292680740356,-0.7654114961624146,-10.105876922607422
1639132919733192205,-3447294.3376378515,-5747533.198785865,-1.8610972603175302,1.306884765625,0.9113976376965863,0.4,-0.3998170793056488,-2.45839524269104,-10.583738327026367
1639132919841389417,-3447294.365335914,-5747533.335530718,-1.8277405937525888,1.2976654340277778,0.7328306512078258,0.4,-0.26196303963661194,0.9214666485786438,-9.047545433044434
1639132919928138732,-3447294.3722183737,-5747533.475763571,-1.8061763485285898,1.288607816840278,0.91795301794254,0.4,0.09427070617675781,-0.292316198348999,-10.761518478393555
1639132920024032115,-3447294.3722183737,-5747533.475763571,-1.7767709930750986,1.3135162065972226,0.8730349303552822,0.4,0.2736186385154724,0.5920426845550537,-11.25667953491211
1639132920126761436,-3447294.3988708626,-5747533.5925741475,-1.7488385876032968,1.3248382855902778,0.8306171520590662,0.4,-0.7198764085769653,0.47388967871665955,-10.21922779083252
1639132920227180242,-3447294.4283846496,-5747533.857335613,-1.7203127582881113,1.3419830034722224,0.8551307918955642,0.4,0.9243727922439575,0.9097084403038025,-10.102298736572266
1639132920326638698,-3447294.4283846496,-5747533.857335613,-1.6916763027522226,1.3313080121527778,0.7540608995024835,0.4,-1.4321812391281128,-1.5757038593292236,-11.707097053527832
1639132920445218324,-3447294.4324836065,-5747534.135466437,-1.6596655090663095,1.3355132769097224,0.691077357052431,0.4,-0.06760793924331665,0.5586499571800232,-11.910530090332031
1639132920522836208,-3447294.4324836065,-5747534.135466437,-1.6372343738886972,1.3363220789930557,0.6344315316830338,0.4,-0.8037105798721313,0.32596445083618164,-9.974630355834961
1639132920622785329,-3447294.428642366,-5747534.269049169,-1.6094907959315439,1.3625244140625001,0.5956254174094657,0.4,2.3329737186431885,-0.9305723309516907,-10.47993278503418
1639132920737732172,-3447294.4257853376,-5747534.437630005,-1.5809375484797616,1.3455414105902779,0.5529189926560054,0.4,1.0829722881317139,-1.0540781021118164,-9.61489200592041
1639132920827781677,-3447294.412458525,-5747534.568988152,-1.5578705509516855,1.3484527300347224,0.32042742072927655,0.4,0.6450508236885071,2.5719077587127686,-8.394290924072266
1639132920927473545,-3447294.406164601,-5747534.719955337,-1.5322026451441904,1.3634949305555555,0.6622924670258735,0.4,-1.4133027791976929,-0.6738446354866028,-7.0209641456604
1639132921027874469,-3447294.3829024634,-5747534.856678018,-1.5114630897853036,1.3499083897569446,0.6565125881540381,0.4,0.35800620913505554,-1.182807445526123,-9.5552339553833
1639132921131268978,-3447294.368558552,-5747534.971631819,-1.4841157635066171,1.3473204991319445,0.6321149908824086,0.4,0.4172937572002411,-0.6353927850723267,-7.686150550842285
1639132921226629734,-3447294.3419844396,-5747535.129402431,-1.4636234482142587,1.3495849609375001,0.46590570192016145,0.4,0.5299423336982727,-0.47021350264549255,-10.3325777053833
1639132921324443340,-3447294.311705804,-5747535.270562169,-1.4399747093531747,1.3529815386284725,0.18003688561852954,0.4,-0.005978912115097046,1.662218689918518,-6.993521690368652
1639132921422502517,-3447294.2412761315,-5747535.552889072,-1.420199795565333,1.3777283289930555,-0.09216254511021474,0.4,-1.5034136772155762,0.3931732177734375,-13.667457580566406
1639132921524625778,-3447294.2412761315,-5747535.552889072,-1.3985311230036874,1.3762725542534722,-0.3693432552026499,0.4,0.3327457904815674,1.9915523529052734,-13.129342079162598
1639132921625618219,-3447294.149303944,-5747535.830700839,-1.387635155520167,1.3806396484375,-0.5945851825985721,0.4,0.6453346610069275,1.3168387413024902,-10.222209930419922
1639132921724228858,-3447294.149303944,-5747535.830700839,-1.3836552341792245,1.38905029296875,-0.7527564390218426,0.4,-1.289215087890625,-0.0699319839477539,-15.020500183105469
1639132921825673103,-3447294.1086865095,-5747535.973071962,-1.387008353075709,1.3974609375,-0.80593224071446,0.4,1.2775849103927612,0.6673017740249634,-10.399394989013672
1639132921928627729,-3447294.0313170245,-5747536.251681304,-1.3988970955226083,1.4112090776909723,-0.7959511674476049,0.4,-0.5580360889434814,-0.20468886196613312,-11.83536148071289
1639132922024145364,-3447294.0313170245,-5747536.251681304,-1.4176344116542001,1.4029601475694446,-0.6543573025019946,0.4,0.4893353283405304,0.31161364912986755,-7.131928443908691
1639132922119491815,-3447293.9874478364,-5747536.426979565,-1.4352268417689462,1.3906677821180555,-0.47659062021385135,0.4,-0.1801549345254898,-0.7540768980979919,-12.838212013244629
1639132922222803831,-3447293.918717263,-5747536.696927089,-1.4583479603144784,1.40328369140625,-0.1949664579835475,0.4,-0.2774321734905243,2.2413830757141113,-5.21929407119751
1639132922327640771,-3447293.918717263,-5747536.696927089,-1.4778928001734872,1.4205902387152778,0.03510673203876369,0.4,0.7140091061592102,0.6457499861717224,-7.474961280822754
1639132922426985740,-3447293.892266396,-5747536.867298005,-1.4913417538020273,1.4121795941840278,0.6863827824102453,0.4,1.067549467086792,-1.2301955223083496,-9.106010437011719
1639132922521774291,-3447293.868311697,-5747537.003248382,-1.5032064159724374,1.396652250434028,0.9718409380106855,0.4,-0.8475751876831055,1.3847243785858154,-11.368239402770996
1639132922635780096,-3447293.83099672,-5747537.276201586,-1.5015157898280282,1.4102386762152779,2.0811682835128753,0.4,0.9908275604248047,-1.2281283140182495,-10.4328031539917
1639132922740483283,-3447293.83099672,-5747537.276201586,-1.4905401905390878,1.3951964756944446,3.749636758123075,0.4,0.0612466037273407,0.146134614944458,-8.876924514770508
1639132922839186429,-3447293.8131265505,-5747537.430900115,-1.448930903277125,1.3685088823784721,4.117064035928339,0.4,1.1839455366134644,-3.8834481239318848,-9.691850662231445
1639132922925677537,-3447293.7470208425,-5747537.716236666,-1.3885795315119882,1.35411376953125,4.276260610864515,0.4,0.23061637580394745,-0.37270548939704895,-9.952556610107422
1639132923022510766,-3447293.7470208425,-5747537.716236666,-1.3196200569483896,1.3528198242187501,3.798364913497503,0.4,-0.4506625533103943,-0.6295607686042786,-9.85770034790039
1639132923126682043,-3447293.6172628673,-5747538.000268296,-1.263217373690333,1.3531433680555558,1.9392898921834485,0.4,-0.7588282227516174,0.16610273718833923,-9.911989212036133
1639132923235722780,-3447293.5545104886,-5747538.135860244,-1.1897606094691415,1.324191312934028,-0.8617151305357538,0.4,-0.9443811178207397,-2.747037410736084,-10.211471557617188
1639132923327800512,-3447293.5545104886,-5747538.135860244,-1.1316951950404306,1.3780517578125,-2.6878691688056326,0.395,-0.6402618885040283,3.9537198543548584,-11.553179740905762
1639132923426262617,-3447293.4757207385,-5747538.281129647,-1.1101993759486337,1.4089447309027778,-3.6291173791219267,0.4,0.13773933053016663,1.4666919708251953,-8.181907653808594
1639132923531259059,-3447293.3841248523,-5747538.41069378,-1.1626273830744882,1.3917998980034723,-3.866481551418612,0.4,-1.1309814453125,1.144697666168213,-8.663349151611328
1639132923627834558,-3447293.221041055,-5747538.638934166,-1.2311782081935068,1.3892120073784722,-3.5347617129393822,0.4,-0.2722322940826416,-0.14173707365989685,-9.345834732055664
1639132923729698896,-3447293.221041055,-5747538.638934166,-1.3032983978602548,1.3756255815972223,-2.8755498288508967,0.4,-0.022761523723602295,2.0319466590881348,-8.652609825134277
1639132923825365304,-3447293.1757181543,-5747538.790736881,-1.3703710277888437,1.3744933506944446,-2.1532797539751005,0.4,-0.19919416308403015,3.05450439453125,-11.600906372070312
1639132923927278041,-3447293.139507148,-5747538.9238673905,-1.4300245483729501,1.36964111328125,-1.4169061136851098,0.4,-0.5860957503318787,0.32051706314086914,-9.6846923828125
1639132924023000478,-3447293.1050521564,-5747539.069694008,-1.5010611255976816,1.35152587890625,-0.6862355882255373,0.4,0.5098236203193665,1.4136384725570679,-9.305864334106445
1639132924125417232,-3447293.0689060963,-5747539.211868061,-1.5599779327723642,1.3421447178819446,0.10823547337884826,0.4,4.001434803009033,0.07332928478717804,-12.952159881591797
1639132924227055072,-3447293.0629924103,-5747539.342707741,-1.612336083254542,1.3283965776909725,0.7807643699105986,0.4,1.3661024570465088,-2.203352451324463,-7.668253421783447
1639132924324203014,-3447293.0757127837,-5747539.4711507745,-1.641677780947413,1.3204711914062501,1.351338579433155,0.4,0.09069332480430603,-1.0706959962844849,-7.3968095779418945
1639132924427165508,-3447293.059038562,-5747539.631221188,-1.650546713671412,1.3146484375,1.7032320092419133,0.4,0.2515098452568054,0.13965660333633423,-9.403106689453125
1639132924525756835,-3447293.0715001584,-5747539.749225456,-1.6289316852900644,1.28941650390625,1.780550253956637,0.4,-1.0777764320373535,1.383250117301941,-4.154996395111084
1639132924624334335,-3447293.0782198748,-5747540.025565045,-1.5962619026515146,1.2908721636284726,1.560187943035981,0.4,1.5596702098846436,-3.877493381500244,-9.53196907043457
1639132924731866121,-3447293.0782198748,-5747540.025565045,-1.557705088457789,1.2716248133680557,1.1475883167194527,0.4,-0.3549360930919647,0.9445242881774902,-10.553312301635742
1639132924830408811,-3447293.056490623,-5747540.157528277,-1.5260168751094003,1.2787413975694444,0.4925782315189812,0.4,0.4140661656856537,1.5478172302246094,-6.735202789306641
1639132924927390098,-3447293.036575339,-5747540.297325253,-1.4882654388758798,1.2952392578125,-0.01937916701060627,0.4,-0.11307784914970398,-0.40392830967903137,-9.506315231323242
1639132925029460430,-3447293.0131099527,-5747540.437806687,-1.4610118110987802,1.29588623046875,-1.143866145214245,0.4,0.6750267148017883,-0.6505861878395081,-12.437309265136719
1639132925125718355,-3447292.9528263775,-5747540.698403971,-1.4512821873042245,1.3206329058159725,-3.000730343403074,0.4,-1.8245681524276733,1.1789180040359497,-12.05907917022705
1639132925227244853,-3447292.9528263775,-5747540.698403971,-1.4627358158442636,1.3524962803819447,-4.607036304086802,0.4,-0.22218403220176697,1.7627875804901123,-6.942812919616699
1639132925323636293,-3447292.913069656,-5747540.850855238,-1.5214623649928232,1.34764404296875,-4.94657965266566,0.4,-0.18317744135856628,4.93314266204834,-11.426108360290527
1639132925434160470,-3447292.8803294967,-5747541.114936556,-1.5977439125392099,1.344894437934028,-4.570514902476414,0.4,1.1451917886734009,0.39175480604171753,-12.585859298706055
1639132925524102926,-3447292.889055905,-5747541.243242578,-1.658316775164332,1.3400420855034725,-3.42656053571318,0.4,0.7783118486404419,0.029397904872894287,-8.910331726074219
1639132925626769065,-3447292.9148415425,-5747541.416618946,-1.7303325374934335,1.3342193315972224,-1.061610988322634,0.4,0.8733997344970703,2.075453281402588,-7.687344074249268
1639132925728995084,-3447292.9341335595,-5747541.531281133,-1.8011914928767343,1.3185302734375,0.8485288530981622,0.4,-1.5226261615753174,1.4046763181686401,-12.32396125793457
1639132925829303741,-3447292.96499118,-5747541.652622753,-1.8680731495234628,1.291842680121528,2.669223022158572,0.4,0.5520958304405212,-0.7291515469551086,-8.835163116455078
1639132925923666477,-3447293.018607994,-5747541.786696294,-1.8779806335780282,1.2585235308159723,3.9095183512857385,0.4,0.4331272542476654,-3.292618989944458,-9.333903312683105
1639132926029847860,-3447293.018607994,-5747541.786696294,-1.8372451504084726,1.215499906684028,4.3210957405422565,0.4,0.4857673645019531,-1.896746277809143,-10.987025260925293
1639132926121680498,-3447293.054043288,-5747541.901128058,-1.7769793709132333,1.208544921875,4.070580220900334,0.4,0.14350104331970215,-0.1578826904296875,-9.438304901123047
1639132926226581096,-3447293.0618468025,-5747542.017783083,-1.715213461718287,1.1994873046875,3.469185009067795,0.4,0.07924456894397736,-0.7254946827888489,-9.151350021362305
1639132926325764894,-3447293.0780047276,-5747542.165398109,-1.6535155018183847,1.1967376996527779,2.7742195567265515,0.4,-0.5112779140472412,-0.9866656064987183,-8.44619369506836
1639132926426472902,-3447293.069648872,-5747542.2890644455,-1.5845483978602548,1.183151273871528,1.9307184526902756,0.4,0.03332832455635071,3.136688709259033,-6.54608678817749
1639132926528519630,-3447293.0585565367,-5747542.414052088,-1.52350918849441,1.198193359375,1.1006144510624947,0.4,-0.35990747809410095,-1.9614486694335938,-7.840664386749268
1639132926629221677,-3447293.0078406716,-5747542.653878306,-1.4614154537531991,1.2002959917534723,0.2826530425343727,0.4,0.32330232858657837,-0.43396487832069397,-9.00578498840332
1639132926723910331,-3447292.9730194705,-5747542.778421191,-1.4103736122462411,1.2294097612847223,-0.5370718500891836,0.4,0.4704515337944031,-0.5653489828109741,-10.604021072387695
1639132926827486991,-3447292.9730194705,-5747542.778421191,-1.3771900375697275,1.2494659136284723,-1.183314254780048,0.4,0.6938697099685669,-1.323426604270935,-9.907217025756836
1639132926927044630,-3447292.8872556244,-5747543.040724065,-1.3653818806025644,1.2748595616319445,-1.563298210830452,0.4,-0.28093191981315613,0.5791136026382446,-9.51168441772461
1639132927019738674,-3447292.849327788,-5747543.165601892,-1.3698898990962167,1.2858582118055557,-1.7405133770062853,0.4,0.19684568047523499,0.39267411828041077,-11.22506046295166
1639132927123058795,-3447292.849327788,-5747543.165601892,-1.402126475176539,1.2949158289930558,-1.6347259304096142,0.4,-0.052310749888420105,1.8059325218200684,-10.065906524658203
1639132927226201772,-3447292.801207214,-5747543.282244177,-1.4399885376307626,1.30494384765625,-1.3201108802578072,0.4,1.0642437934875488,1.8581130504608154,-10.530045509338379
1639132927321869134,-3447292.7779740198,-5747543.421480457,-1.481354876360621,1.29976806640625,-0.9035966066500969,0.4,0.4241334795951843,1.5100547075271606,-9.443077087402344
1639132927425684452,-3447292.7614702657,-5747543.569388532,-1.5198687752101083,1.3123839756944446,-0.4344660403150675,0.4,-0.7708502411842346,-1.9681442975997925,-10.231159210205078
1639132927524415254,-3447292.7427526247,-5747543.702578927,-1.5567766865107675,1.3044585894097225,0.031974426756805285,0.4,-0.10228309035301208,0.8404919505119324,-8.303014755249023
1639132927633778095,-3447292.7154310984,-5747543.832428755,-1.58460537990066,1.3117371180555557,0.445456730665745,0.4,0.23118042945861816,0.15845836699008942,-10.589704513549805
1639132927737782716,-3447292.7284691683,-5747543.977073293,-1.601237221560206,1.3122222612847225,0.7604818081678808,0.4,-0.1500314474105835,4.6609416007995605,-9.479469299316406
1639132927844174385,-3447292.7125577945,-5747544.093603664,-1.6049973209712167,1.3099579144965279,0.9668889099794785,0.4,-0.4732104539871216,-0.09636564552783966,-8.71644401550293
1639132927926666259,-3447292.713178119,-5747544.378280328,-1.6003529270503183,1.3159423828125,1.0256219805084992,0.4,-2.09981369972229,-1.035903811454773,-7.7314910888671875
1639132928028202056,-3447292.713178119,-5747544.378280328,-1.5852047642085214,1.3123839756944446,0.9651513144742407,0.4,1.27797532081604,2.2381696701049805,-10.000879287719727
1639132928123641014,-3447292.7099224636,-5747544.494592825,-1.5665916641566415,1.3216034223090278,0.8037892692558553,0.4,-0.4662148952484131,-0.7810714840888977,-9.645318031311035
1639132928224165678,-3447292.704712565,-5747544.648294529,-1.5445324619624277,1.3183685590277778,0.5854692763764369,0.4,-1.0447428226470947,-1.0419105291366577,-16.421268463134766
1639132928329875946,-3447292.6878435817,-5747544.790983787,-1.5269076069209238,1.3233826258680557,0.3394276071564995,0.4,-0.18451306223869324,-1.7401676177978516,-9.632192611694336
1639132928421882390,-3447292.63648383,-5747545.069078873,-1.511153860888209,1.3232207964409726,0.1157887151982099,0.4,0.6729328036308289,-1.3437126874923706,-7.316271781921387
1639132928525867938,-3447292.63648383,-5747545.069078873,-1.49581782420608,1.3271026323784725,-0.09345184500790804,0.395,1.6364669799804688,-1.165164589881897,-10.930947303771973
1639132928621800661,-3447292.62088365,-5747545.207420071,-1.484958096346583,1.33858642578125,-0.27946155688379754,0.4,-0.413987934589386,0.09965378046035767,-12.865653991699219
1639132928726875543,-3447292.600724795,-5747545.345508108,-1.4793144901606698,1.346835355902778,-0.40284134382395,0.4,0.6770216822624207,-0.016007989645004272,-6.442878723144531
1639132928825993537,-3447292.578765577,-5747545.46426321,-1.4752296646449228,1.3589660069444447,-0.489826564593447,0.4,-0.15648075938224792,-1.4117074012756348,-11.49531078338623
1639132928925250768,-3447292.5397508936,-5747545.600734537,-1.4760154922816415,1.35540771484375,-0.5492116978937301,0.4,2.151301383972168,-0.6277676820755005,-9.843381881713867
1639132929025133132,-3447292.4854222653,-5747545.893272673,-1.4782296856257577,1.3811249066840279,-0.5558411446846188,0.4,-0.15228980779647827,2.2769947052001953,-15.417821884155273
1639132929126265525,-3447292.4490743214,-5747546.034523733,-1.4858702858302255,1.3819335937500001,-0.5382711882178339,0.4,1.9935035705566406,-0.9043217897415161,-10.031305313110352
1639132929223814249,-3447292.440754057,-5747546.187709267,-1.4936169823023935,1.4010193446180554,0.5804940593758134,0.4,-0.4601083993911743,-2.27191424369812,-9.072601318359375
1639132929328201293,-3447292.440754057,-5747546.187709267,-1.504067107042994,1.386947660590278,1.4061611850674431,0.395,-0.8751622438430786,-1.5907753705978394,-8.267218589782715
1639132929425833702,-3447292.402215383,-5747546.464039839,-1.5088597973200937,1.39228515625,2.5763949378529003,0.4,-1.1773911714553833,0.05574023723602295,-11.840730667114258
1639132929532895803,-3447292.402215383,-5747546.464039839,-1.4896873672816415,1.36187744140625,3.79075529476531,0.4,0.28036266565322876,-0.3337036967277527,-7.450501441955566
1639132929625163078,-3447292.3690626505,-5747546.603843721,-1.451088352999415,1.33858642578125,4.410297585245022,0.4,0.32368913292884827,-1.801486611366272,-14.252701759338379
1639132929731915235,-3447292.330194334,-5747546.925802238,-1.3886386593196054,1.3214415928819445,5.648223922715381,0.4,0.700960636138916,-1.9194612503051758,-8.22903823852539
1639132929833155632,-3447292.276418178,-5747547.070636987,-1.308310910067286,1.3110900303819446,6.0856525891670445,0.4,-0.5669170618057251,-2.228217124938965,-11.968399047851562
1639132929928239107,-3447292.276418178,-5747547.070636987,-1.239627524218287,1.3164276410590279,5.785638299921529,0.4,0.053713276982307434,-0.9073772430419922,-9.727645874023438
1639132930027967691,-3447292.1478319196,-5747547.343885257,-1.1702372272822519,1.29976806640625,6.082633626668699,0.4,0.3780595660209656,0.11923864483833313,-9.096465110778809
1639132930123628854,-3447292.060886116,-5747547.453298034,-1.107563658556666,1.3002533246527779,5.975747581598901,0.4,0.3821805417537689,-1.1221610307693481,-10.4328031539917
1639132930225341081,-3447291.982664685,-5747547.587916358,-1.0469130714747568,1.2874755859375,5.8861473137599285,0.4,-0.3338889479637146,-1.4529085159301758,-9.095868110656738
1639132930328371524,-3447291.896627601,-5747547.7315271925,-0.9774319370600839,1.2800353428819446,6.387655400671476,0.4,-0.01908019185066223,-1.3416454792022705,-8.643064498901367
